File,Chunk_Index,Transcription
SandalWoodNewsStories_278.mp3,0,ನಾವು ಪ್ರತೇದಿನ ರಾಜ್ಯದ ನಾನಾ ಭಾದಗಳ ಕೃಷಿ ಸಾಧಕರ ಎಶೋಗಾತೆ ಮತ್ತು ಅವರ ಅದುಭವಗಳನ್ನ ಹತು ನಿಮುಂದೆ ಬರ್ತಾಯಿದಿದೆ ಆದರೆ ಇವ್ತು ಗೊಬ ವಿಧಿನ್ನ ಸಾಧಕರನ್ನ ಪರಿಸಿಯ ಮಾರ್ಕೊಟ್ತಾಯಿದಿದೆ ಹಾೌದು ಚಿನ್ನದು ನಾಡಿನ ಇವರಹ ಚಿನ್ನದಷ್ಟೇ ಬೆಲೆಬಾಳುವ ಬೆಳೆ ಬೆಲೆದು ಹೊಸ ಬಾರವಸಿಯನ್ನ ಮೋಡಿಸಿದಾರೆ ಇತರ ರೈತರಿಗೆ ಪ್ರೇರಣೆಯಾಗಿದಾರೆಗಂಧದ ಬಿಡೂ ಶ್ರಗಂತದ ನಾವಡುವಂತಾನೆಈ ಪ್ರಸ್ಥಿದೀಪಡೆದಿರುವಂತಹ ರಾಜ್ಯ ನಿನಮ್ ತ್ರ್ನಾಟಿಕ ವಿದಕೆ ನಾವು ಹಿಮ್ಮಿಪಡಳಬೇಕು ಇಿಮೊದುಲ ಶ್ರೀಗಂತುವನ್ದಾರೈತಿರೂ ತಮ್ಮ ಜಮಿನಿನಲ್ಲಿ ಬೆಳೆಯೋ ಹಾಗಿಲ್ಲಿಲ್ಲ ಅದ್ರಿ ಿಂದೂ ಆ ಸಮಸ್ಯಲ ಸರ್ಕಾರವೇಈ ಬೆಳೆ ಬೆಳೆಯೋಕಿ ಪ್ರೋತ್ಸಾಹನಯುಡ್ದಾಯದೆಹಿಗಾಗಿ ಕೆಳೆದ ಕೆಲು ವರ್ಷುಗಳಿಂದ ರಾಜ್ಯದ ವಿವಿಧಹಿಡೆ ಇದರ ಕೃುಶೀ ಪ್ರಾರಂಭವಾಗಿದ ವಯದ್ಧೀಚಿನ ದಿನಗಳಲ್ಲಂತೂ ಅನೇ ಕರೈತರು ಇದರೆಹಿಂದ ವಿದಿದಾರೆ ಚಿನ್ನ ದನಾಡುವು ಬೈನು ಸೀಮಕೂಲಾರ ಜಿಲಿಯಾಗೂಪಾಲ ಕೃಷ್ನ ಸುಮಾರು 1ನೈರಡು ಏಕರಿಯಲ್ಲಿ ಶ್ರೀಗಂದ ಬೆಳೆಯುವ ಮೂಲಿಕ ಸುತ್ತು ಮುತ್ತಲ ರೈತುದಹುವೇರಿಸಿದಾರೆ ಎಳೆ ಲಿ ು ನೋರ್ತಾಯರೋದೂ ಕೋಲರ ತಾ್ಲು ಕೂ ಅರ6 ಹಳಿ ಗ್ರಾಮದ ಗೋಪಾಲಕೃಷಿನ ಅವರ ತೌಟ ಇಲ್ಲಿರುವ ಶ್ರೀಗಂದ ಗಿಳೆಗಳಿಗೆ ಸುಮಾರು ಆರು ವರ್ಷು ವಗೆಸ್ಸಾಗಿದ ಸುಮಾರು ್ಯರಡು ಸಾಗಿರುಕ್ಕು ಅಧಿಕ ಮರಗಳೂ ಇಲ್ಲಿದವೆ ನೀರಿನ ಭೂರೇಗದಾಗಿ ವ್ರೈತಿರುವಹದಿ ನಿರಾವರಿನ್ದ ಅಳುಗಡಿಸಿಕೊಂಡಿದ್ಾರೆ ಶ್ರೀಗಂದ ಪರಾವಲುಂಬಿಗಿಡ ಹೆಗಾಗಿ ಇದುನಾಮಾಗಿನಲ್ಲಿ ಮಿಶ್ವ ಬೆಳೆಯಾಗಿ ಬೆಳೆಯಲಾಗಿದಂತಾರೆ ವರೈತ ಗೂಪಾಲ ಕೃಷ್ಣ ಹರಳಿ ಗ್ರಾಂಗಲ್ಲ ಸರ್ವನಂಬರೋಯುವ ತೊಂಬತ್ತರೊಲ್ಲಿ ನಾನು ಹಂಗರಧ ಕ್ರಯ ಗಂಭ ಸೂರಿಗಂಬರಾಗಿದಿನೆ ಸುರಿಗಂಬ್ರಾಖವಾಗದೋ ಹಾದು ಜೊತೆಯಲ್ಲಿ ಪರವಲಂಬಿಯ ಸರಸಿಬ್ರಗು ರಾ ಕಂಬ್ರ ಗಂಬವ ಗಿಡಕ್ಕೆಮಿರ್ಂಶ ಗೊಬರಂಶೇಳಟ್ಟು ತ್ಾಕ ಪ್ರಾದೇಕಿರಲ್ಲ
SandalWoodNewsStories_278.mp3,1,ಆದರಿಂದ ಈ ಮಾವನ್ುಗಿಡ್ ಜೊತೆಯಲ್ಲಿ ಗಂದ ಬೆಳಸೆದಿದೆ ಮ್ಯಾಇದು ಗಂಧಹಮ್ಮ ಒಂದು ಎರಡೋರ್ಷ ಕಾಲ ಅದಕೆ ನಿರ್ಬೇಕು ದೃಪ್ಪಾಕೀಯಗಂಧ ಬೆಳೆಸಿದಿದೆ ಈ ಪ್ರುನಿಂಗೀ ಯಾಕ್ಮಾೈಟಿ ದ ಎಂದ್ರೆ ಗ್ಗಿಡ ಶ್ವಲ್ಪ ಡ್ಯವಲಪಾಗಿಲೇ ಕೆಳಗಡ ಎಿಂದನ ಜಾಸ್ತಿ ಮ್ಯಾಲಯವಪೃಣಿಗ್ ಮಡಲ ಕೆಳಗ ಎಿಂದ ಒಂದು ಮೂರಡೆ ಮಾತ್ರ ರೆಂಬ್ಯ ತೆಗಿತವೆ ಹದು ಮ್ಯಾಲಯ ಒವನುಎಲ್ಲ ಅಂಗ್ ಬಿಟ್ಟುಡಿತಿವೆ ಮಈಗ ಆರೋರ್ಷಾಗಿದಿನವು ನಾಟೆ ಮಡೆ ಐದು ಜಾಸ್ತಿ ಬೆಳವನಿಗೆ ಬೆಳೆಯಲಯದು
SandalWoodNewsStories_278.mp3,2,
SandalWoodNewsStories_144.mp3,0,ಹ ಬಿಲಕುಂಟುದಾರೂರು ಇವತ್ತೂನಾವು ನಮ ಸ್ರಿನದ ತೋಟದಲ್ಲಿದವೇ ಇದು ಒಂದು ವರ್ಸದ ಹಿಂದೆ ನಾವ ಒಂದು ಅತನೇಯಲ್ಲಿ ಡಲಪ್ ಮಾಡಿರವಂತ ತೋಟ ಅತನ್ನಿಂದ ಸ್ವಲ್ಪ ದೂರಾಗತೆ ಬಟ್ ನವು ರಫ್ರನ್ಸಿಗ ತನೆಯಂತ ಹೇಳ್ತೈದನೆ ಯಾ ಕಂದ್ರೆಯದಇದೇತೋಟರ್ ಬಗ್ಗೆಿನವು ಮೂರ್ ವಿಡೋಮಡೆದ್ವಿ ಒಂದೇ ವರ್ಸಿದಲ್ಲಿ ಒನ್ನೆವ ಪ್ಲಯಾಂಟಿಂಗ್ ಟೈಮ್ ಅಂದ್ರೆ ನಾಟಿ ಮಾಡುವ ದಿನದಿಂದ ಆಮೇಲೆಯ ಆರ್ ತಿಮ್ ನಂತರ ರೆಯೇನ್ಡ್ರೆಿಸಿಲ್ ಸಾೈಿತಂತ ತೋರಿಸಿದವೇ ಇವತ್ತು ಇದು ಒಂದ ವರ್ಷಾಗಿದೆ ಈಯೋತ್ತುನವಿನ್ ಮರ್ತೆಯ ದೇವನತಂದ್ರೆ ನಾವಿದ್ರ ಕುರ್ತಿಸಲ್ಪ ಡೀಟಯಲ್ಸ್ ನ್ು ಹಿಲ್ತನೆ ಮುಂದಿನ ವಿಡಲ್ಲಿನಮ ರೈತ್ರೆ ತಮಾನಿಸಿಕೆಯ ಅಭಿಪ್ರಯನ ಹೇಳ್ತರೆ ನ್ಯೂನೋಡುಬಹುದು ಜನಲಗೆ ಯಾರು ಹೊಸಬರಿದ್ದಿರುವ ದೈವುಟ್ಟನು ರಿಕಷ್ಟ್ ಮರ್ತ್ಯದ್ನೆಯ ಚನಲ್ಲ ಸಪ್ಸ್ಕ್ಲೈಪ್ ಮರ್ಕೊಳಿ ಬಳಜನವಿಡಿ ನೋರ್ತೈದಿರಾ ಸಂಸ್ಕ್ಲೆ ಮಾರ್ಥೈಲ್ಲ
SandalWoodNewsStories_144.mp3,1,ಸಪ್ಸ್ಕರಾಗ್ ಸ್ಕುಪಶನ್ ಫ್ರೀರತೆ ದೈವಿಟ್ಟು ಮಾಡುಗೊಳಿ ಹಾಗೆ ಯಾರು ಚನರ್ಗಬಹೊಇನ್ನೂಾಯಿದು ಮಾಡಿಲ್ಲಾಂತನ ಜೈನಗಿಲ್ನಂತಂದರ ಚಯನ್ನುದಗ ಜೈನಬ್ಬದು ಅಲ್ಲಿ ಎಕ್ಸ್ಕ್ಲೂಜು ಗೀಡರವತೆ ಅಲ್ಲಿ ಎಕ್ಸ್ಕ್ಲಿಜಿವನ ತಂದ್ರೆ ಕಂಪಲಿಡ ಡೀಟಯಲ್ಲಿರುಬುದುವಂದ ಮಾಯಿತಿರ್ಬುದು ಲಂದ್ರ ನಮ ದೊಂದಿಗೆ ಅನ ಮಟ್ಟಿಂಬ್ ದೊಂದಿಗೆಯ ನೇರ ಸಂಪರ್ಕ ಹೊಂದಲ ಔಕಾಶಿರತಯಂದ್ರ ವಿರಿಕೊಾಲ್ಲಿಂಗ್ ಮೂಲಕ ಅಂದ್ರನೆ ಮತ್ತೋಟನ್ನು ತೋರ್ಸಿದ್ರೆ ನೌ್ಕಂದ್ನ ನಕನ್ಸರ್ಡೇಶನ್ ಕೊಡ್ದೆಯೋಕೆನ್ಸ್ ಮುಕೆ ವಿಧೂ ನಮ ತಂಡದ ಒಂದು ಪ್ಲರಟ್ ಇಲ್ಲಿನ್ ಮಾಡಿದವಂತದರಿನಾವು ಜಿ ವಿಲಾಸ್ ಮತ್ತೆ ಸ್ರಗಂದನ ಅಲ್ಟರ್ ನಯಟಾಗಿ ತೊಂಡಿದವೇ ಅಂದ್ರೆ ಇದು ಸುಮಾರು ಮೂರು ಯಕ್ರೆ ಪ್ರದೇಶಲ್ಲಿ ಆ ನಂಗೆ ಎಾಡುಸವಿರ ಶಟ್ರೀಗಂದ ಯಾಡುಸಾರ ಆಜೀ ವ್ಲಾಸ್ ಸಟ್ರಿಗನ ಐದುನತೊಂಡಿದೆವನು ಆ ಪೇರು
SandalWoodNewsStories_144.mp3,2,ಈಪ್ಲಾಟಿನ ಅಂಶಗಳಂತರೆ ಈ ಹೊಲ ಫಷ್ಟಿಗೆ
SandalWoodNewsStories_144.mp3,3,ಕಬ್ಬು ಬೇಸಾಯ ಮಾರ್ಥಯದರಲ್ಲಿ ಅಂತಂದರೆ ಶುಗರ್ಕೇನ್ ಕಂಟುವೇಶ ನಡಿತಯತ್ತು ಆ ಪ್ರಾಟ್ನು ಸಾಲೆಕ್ಟ್ ಮಡುಗಿವಿ ಅದ್ ಸಲೆಕ್ಟುಮಾಡಿ
SandalWoodNewsStories_144.mp3,4,ಲೋಯಸ್ಪ್ ಮತಾ ಹ ಎಸ್ಪನ್ ರಕಗ್ನೈಜಿ ಮ ಡಿದ್ುವಿ ಅಂದ್ರೆ ಎಲ್ಲಿಯದ ಹಯುಟ್ಟಿದೆಯಲ್ಲಿ ಲೋ ಯಿದಿಯಾಂತಿಯಲಿ ಯಾಕಂದ್ರೆ ಇಲ್ಲಿ ಪಕ್ತುರೋಲದಿನ ದಿಂದ ತೇವಂಶ ಬರುಬರ್ದುನು ಮಹಲಕ್ಕೆ ನೀರಿನ ತೇವೊಂಶ ನಮ್ಮ ಹಲಕ್ಕೆ ಬರಬಾಡದಂತಾನವು ಅನಫಾ ಶೈಡರಿಂಡೀಫಮಾಡಿ ಅದೇ ಲೈನಿಗೆ ನಮ್ಮ ಡ್ರಿಪ್ಪುಮ ಚನಲ್ಸು ಮತೆ ನಮ್ಮ ಪ್ಲ್ಯಾಂಟಿಂಗ್ ಡರೆಕ್ಷನ್ ತುಗೊಂಡಿದಿಫಿಂಡ್ಸ್ ವೊಗೆ ಇಂಟುಕ್ಲಾಪಾಗಿ ಯಲ್ಲಿಯರೂ ಸ್ವಮ್ ಲಾಷ್ಟ್ ವನ್ನಿಯರಿಂದ
SandalWoodNewsStories_144.mp3,5,ಕೋರೆಯಂಟಡ್ ರಾಂದ್ರೆ ಕೋತಂಬಲಿನ ಬರಿತೈದರೆ ಅದರಾಅನಿಸಿಕೆಯ ಅಭಿಪ್ರಯಾವರು ಈಳ್ಳು ಮತ್ತೆ ಲಾಭ ಯನ್ತೊಹೊಂತಿದರ ಒದು ಕೊತುಂಬರಿ ದಿಂದನೆಯಂತ ತೋರುಸ್ತನೆ ವಿಲೀನುವ ಹಣ್ಣಿನ ಸೈಸ್ ನಿ ನೋಡುಕಬಹುದು
SandalWoodNewsStories_144.mp3,6,ದಿಡ ಮತ್ತು ಹಣ್ಣುನಾನು ತೋರುತಸ್ತನೆ ಈಶ್ರೀಲಂದಕ್ಕೆನಾವು ಯವ್ರಿಟಮ್ಮತವೇ ಚೋಗುಚೈಸ ಒನವದ ಬೆಸ್ಟ್ ವೋಷ್ ಒನ್ನೇ ಅಂಶ ಎರ್ನೆದು ಗಿಡನಿ್ನೋಡಿಫ್ೋಕಂಪ್ಲಿಟ್ ಫ್ಲಾೌವರಿಂಗ್ಆಾಗಿದಿನ ಮಸಿ ಒಂದುರ್ಶಕ್ಕೆ ಕಂಪ್ಲಿಟ್ ಹೂಬಿಟ್ಟಿದೆ ಅಂತಂದ್ರೆ ಇದರ ಗ್ರೋತ್ ಬಳಫಾಸ್ಟಿಲೆ ಇದರ ಮೆಚುರಿಟಿ ಲೇಯವಲ್ ಹೈ ಇದೆ ಅಮೇಲೆ ನಮ್ಮ ತೋಟದ ಈ ತೋಟದೇ ರಫರನ್ ಸಿಡಿರಿ ಹಣ್ಣಿನ ಸಹೈಸ್ ನೋಡುಫನಡ್ಸ್ ಇಗನು ನೋಡಿದರೆ ಹಣ್ಣು ನೋಡಿ ಅ ಕಂಪ್ಲಿಟ್ರವುಂಡು ಮತ್ತೆ ಸೈಹಿಸು ಕಲರು ಹೊಗೆ ಇರ್ಕಿಯನವು ಹ ರಗ್ಲರ್ ಕೆಂಕಲ್ ಸ್ಪರೇಮ್ ಹೊಡಿತಯಂತೆಲ್ಲ ಯವಾಗ ಫಂಗಿಸೈಡಾಗತಯಂತೊಂದ್ರೆ ಫಂಗಲ್ಟ್ ರ್ಲೇಟೆಡ್ ಇಲ ತೇವಾಂಶದಿಂದ ಬರು ರೋಗಕ್ ಮಾತ್ರನಾವು ಇದನ ಹುಡಿತುವೆ ತೇಯಾಂಶಯಲ್ಲಿ ಹೆಚ್ಚಿದೆ ನಾದಿನುವದನೆ ತೇವಂಶ ಹೆಚ್ಚು ಆಗುತ್ತೆ ಯಾಕ್ನೊಂದ್ರೆ ತಬ್ಬಿನ ತೋಟಯದಾಗ ಅಕ್ಕಪ್ಪಕ್ಕ ಸರೊಂಡಿಂಗ್ ಇಲಿಕಬ್ ಬೆಳೆದವರು ಇನ ಮರ್ತರೆ ಹೆಚ್ಚಿನಲ್ರಿತಿಯಲ್ಲಿಲೆ ಹೆಚ್ಚಿನ ಗಳಕು ಇದರಲ್ಲಿ ನೀರ್ಬುಟ್ಟಾಗ ನಮ್ಮ ಹುಲಕೇನಾಗತೆ ಸಮನಗಿ ಸಲ್ಪತೆೊಂಶಭರತೆ ಹಾಗಾದಿ ಫಂಗಲ್ ಎಅರ್ಲಿಟಡುಟೀನಾವು ಇಲ್ನೋಡುಬುದು ಹಂಗಲ್ಲ ಇನ್ವಕ್ಷನ್ನೌ ಕಾಣ್ಬುದು ಬೇರೆಯ ದಿಡದಲ್ಲಿ
SandalWoodNewsStories_144.mp3,7,ಭಟ್ಟ ಈ ಪ್ಲಾಟಿನ ಇನ್ನೊಂದ ಹೈಲೆಟಂತದರೆ ಎಲ್ಲಾಗಿಡ
SandalWoodNewsStories_144.mp3,8,ಇವನ್ು ಗು್ರೋತ್ತಿದೆ ಫನಡ್ಸ್ ನೋಡಿ ಎಲ್ಲಾ ಗಿಡದು ಗ್ರೋತು ಇವನಿದೆ ಇದಿ ಇವನ್ ಗ್ರೋತ್ ಅಚ್ಚಿು್ ಮಾಡುಬೇಕನ ತಂದ್ರ್ಯನಾನು ಪ್ರತಿಬಾರಿ ಹೇಳು್ತೈದನೆ
SandalWoodNewsStories_144.mp3,9,ಮೊದರ್ಪ್ಲಾನ್ಟ್ ಬಾಳ ಮುಖ್ಯಾಗದೆ ನೀವು ಬೀಜೆಯಲ್ಲಿಂತ್ರ ಕಲೆಟುಮಾಡಿದ್ರಿ ಆ ಸಿನ ಹೇಗೆ ಡೌಲಪ್ ಮಾಡಿದಲ್ಲಿ ನರ್ಸರಿಯಲ್ಲಿ ನಾನುಶ್ರಿಗನದ ದಗೆ ಮಾದರ್ತೇದನೆ
SandalWoodNewsStories_144.mp3,10,ಈ ಮದರ್ಪ್ಲಾಂಟಿಂದೆಯನ ಗತೆ ಒಂದು ಇವನ್ ಗ್ರೋತ್ ಆಫ್ ಸ್ಯಾಂಡಲುಡ ಅಚ್ಿಯೂ ಮಾಡಬಹುದು
SandalWoodNewsStories_144.mp3,11,ಇಲ್ಲವಾದರೆ ನಿಮ್ಮ ಗುರೋತಿಯ ನಿರತೆಯ ಒಂದು ಸಣ್ಣದ ಒಂದು ದೊಡ್ಡದು ಅಗುತ್ಯಾಂತಸ್ ಬಾಲರ್ತೆ ವಿವೆಲ್ಲ ನೇಲ್ ಫುಟ್ಸ್ಕೆಲೆಟ್ ಮಟ್ತಿದನೆ ಮಿನಿಮ ಫೋರ್ನೆಡ್ಗಞಾಮ್ಸ್ಪಲಸ್ಸಿದೆ ಒಕೆಪ್ಇಲ್ಲಿನ ಸ್ಿಗಂದನ್ನು ನೋಡ್ಭುದು ಈ
SandalWoodNewsStories_144.mp3,12,ಇವನ್ ಪ್ಲ್ಯಾಂಟಿಶ ನಚ್ಚು ಮಾಡಕ್ಕೆ ನರನಿಂಗೆ ಹೇಳೆದ್ದು ಒಂದು ಸೀಡ್ ಮತ್ತೊಂದು ಹೋಸ್
SandalWoodNewsStories_144.mp3,13,ಯಡು ನಾವು ಪ್ರಾಪ್ಪರಾಗಿ ಕೊಟ್ಟಾಗ ನಿವು ಒಂದು ಹಿಂತ ಸುಂದರ ತೋಟನಾನರು ಇದುಮಾಡುವುದು ಯಾರು ಅಥನಿಯದಆಗ್ ಆಸ್ ಪಾಸ್ ಎಂದ್ರೆಯ ಅಕ್ಕಪಕ ಇದ್ದಿರ ಬೆಲ್ಗಾಮಂ ಞದಿಷ್ಟಿಕಿಂದ ಯಾರಾದರೂ ಎತೋಟು ಕೋಗ್ಬೇಕಂತಂದ್ರು ಹಿಡಿಕಲನ್ನು ಪ್ರದೇಶದಲ್ಲಿಇದು ಬರತ್ತೆ ಹಿಡ್ಕಲ್ ಈ ರೈತರ ನಂಬರುನಾನು ಕೊರ್ತೆನೆ ನಂಗಿ ನೇಯರ ಸಂಪರ್ಥಿಸಿದ್ರೆ ನ್ಯಾಲ್ ಹೋಗಿ ತೋಟನು ವಿಕ್ಷಿ್ಸಿನಿಮಾನಿಸಿಕೆಯ ಅಭಿಪ್ರಯಾನು ಕಮೆಂಡ್ಶಲ್ ಹಾಕಿ ಅಮೇಲೆ ಇದರ
SandalWoodNewsStories_144.mp3,14,ಇನ್ನೊಂದು ಭಾಗ ಭರತ್ತ ಫ್ರೆಂಣುಸ್ ಅಲ್ಲಿಯನ್ ಮಾಡ್ಥೆಯವಂತಂದ್ರೆ ಕೋತಂಬ್ರಿಂದ ಹೇಗರು ಈಳ್ಡತ್ತು ಒೊಂಬು ಏರನ್ನು ಪ್ರಸಿಜರು ಅದುದು ಕುರುತಿನಾವು ವಿನೊಂದು ವಿಢ್ವಮಾಡ್ತಯದವೆ ಯಾಕಂದ್ರೆ ಇೂರು ಪ್ರತಿ ವರ್ಷ ಕೊತುಂಬಿದೆಂದ ಒಂದರಿಂದ ಒಂದುವರಿಲಕ್ಷ ಒಂಟೈಯಮ್ನಲ್ಲಿ ತಗ್ಗೆಿ ತ್ತರೆ ಅಂದ್ರ ಪ್ರತಿವರ್ಷಕ್ಕೆ ಎರಡುವರಿ ಮೂರಲಕ್ ಶ್ ರೃಪೈ ಜಸ್ಟು ಕಒತುಂಬರಿಂದನೆ ತೆಗಿತಯದರೆ
SandalWoodNewsStories_144.mp3,15,ಇದು ಎಲ್ಲ ರೈಿಟರ್ಗೂ ಗೊತ್ತಾಗ್ಲಿ ಎಲ್ಲರ್ ಗೂ ಒಂದು ಬೆನುಫಿಟಾಗ್ಲಿಯನ್ನೊ ದಉದ್ದೇಶಕಾದ ಒಂದು ವಿಡುಮಾಡುತವೆ
SandalWoodNewsStories_144.mp3,16,ಇಲ್ಲಿ ಈಗಿಡ ನೋಡುಯಷ್ಟು ಹೆಲ್ದಿ ಮತ್ತೆ ಗ್ರೀನ್ ನಯದೆ ಎಲ್ಲಾ ಗಿಡದುಗಸೈಸ್ ನೋಡ್ಕೊಳಿ ಕಲರ್ ನೂಡಿ ಎಲೆ ಶೇಪ್ು ನೋಡಿಫರೆನಂಡ್ಸ್ ಒಂದೇ ಇದೆ ಯಾಕಂದ್ರೆಯ ನಮ್ಮ ದರ್ವಿಟಂಡದಿಂದ ಇನು ಸಿಕೊಟ್ಟುಡರೆಯದು ಇವನ್ ಪ್ಲ್ಯಾಂಟೇಶನಲ್ಲಿ ಡಲಪ್ ಮಾಡಿದಿರುವುದು ಇಲ್ಲಂತಂದ್ರೆ ಇವ ನೇಜ್ಡ್ಇರ್ವತೆ ಹಾಗಾಗಿ ನಿಮಗೆ ಗ್ರೋತ್ರೇಟಲ್ಲಿ ಒಳ್ಳೆ ಸುಂದರವಾಗಿ ಬರತೆ ನಮ್ಮ ಸಿ ಬೇರೆವರಕ್ಕಿಂತೊಂದು ಎರಡುಲ ಮೂರ್ಪ ಹೆಚ್ಚಿನ ಎಕ್ಸ್‌ಪಿನ್ಸ್ ಇರುಬಹುದು ಬಟ್ಟನಮ್ಮತ್ತೊಂಡದಿಂದ ನಿಮ ಗೇನ್ ಸರ್ವಿಸ್ಯಗತ್ತೆಯಇಲ್ಲಂತಂದರಿನ ಮತ್ತೊಂಡದಿಂದ ಎನು ಫೀಳ್ವ್ಯಾಸೆಗ್ಯತೆಒದು ಸುಂದರ ತೋಟ ಡೌಲಪ್ಮಾಡಕ್ಕೆ ಆ ಎರಡು ಉಪಯ ಹದುಕೇಯನಲನು ದೊಡ್ಡು ವಿಷಯಾಲ್ಲಾಂತ ಅಲ್ಕೊಂತನೆ ಯಾಕಂದ್ರೆ ನಿಮ ಹದಿನೈ ದೋರ್ಷದ ಸಮಯ ನಮ್ಮ ಎಂಟ್ ರ್ಷದ ನಾಲೇಜಿನವ ಹಾಕ್ತಾಯದಾಗ ಸಹೊಂದೆರಡ ಪ ಹೆಚ್ಚು ಕಡಿಮೆದಾಗ ದೈವಟು ತೆಲಿಕಡಿಸುಕು ಬಡುವೆಂಡ್ಸ್ ತಲಬರ್ತ ರಂಬರ ಸಂಪರ್ಕಿಸಿ ನ್ ಗ್ಯಾಧಸಿಬೇಕೊಂದ್ರೆ ನಿವು ಪಡೆಕೊಬುದು ಈಗ ನಮ್ಮ ರೈತ್ರಲಿಯನ್ನಿೀಲ್ತಾರೆ ನೋಡನ ಬಂಧಿತ
SandalWoodNewsStories_144.mp3,17,
SandalWoodNewsStories_144.mp3,18,ನಿವೆ ನೋಡದಂಗೆ ನಮ್ಮರೈತುರ್ತ ಮಾನಿಸಿಕೆ ಮತ್ತೆ ಅಭಿಪ್ರಯನ್ ಹೇಳ್ತಯದರೆ ನಿಮ್ಮ ಅನುಿಸಿಕೆ ಅಭಿಪ್ರ ಹೇಳಿ ವೀಕ್ಷಿಕ್ರ್ಗ್ ಞನ್ುಕೆರುತೆರದು ತಮ್ಮ ಒಂದು ಚಸುಂದರುವ ತೋಟದ ಕನುಸೆನ್ ಮಾರ್ತಾಯದಿರ ದೈವಿಟ್ ಅರ್ಥಮಾಡುಕೊಳಿ ಯಾವದೆಯೇ ಒಂದು ತೋಟನ ಮಾಡುಬೇಕಂತಂದ್ರೆ ಅರ್ಜಂಟಲ್ಲಿ ಾಗುದಿಲ್ಲಫಂಡ್ಸ್ ನಿುಂಗೆ ಬಾಳಸಮಟೈ ಅನ್ಸುತ್ತೆ ಬಾಳಜನ ಕಂಪಿಂಟ್ಸು ಮಾರ್ತರನೌಫೋನೆತ್ತುವದಿಲ್ಲಂತೆಳಿ ನಮ್ದ ಫೋನಿರ್ಅ್ಲಾರದ ವಿಷಯನಂ ತಂದ್ರೆ ನಮಗಿಯನು ನುಮ್ನ ಕಲಕುಣುದಾಗ್ಲಿಯ ಏ ನಮಗೆದು ಮಾಡುಬೇಕಂತಿಲ್ಲ ನಂಗಿಯನ್ನಿರತೆ ಬೇರೆ ಬೇರೆ ರೈತರ್ ಜೊತೆಗಿದ್ದಾಗ ಫೋನ್ನಲ್ಲಿ ಮಾತಡು ಕಷ್ಟಾಗತೆ ನಾವೆ ವಿಡುನ ಮಾಡ್ತ್ಯವೆ ನಾವೆ ವಿಡೂನ ಹಡಿಟುಮಾಡಿ ನ ವೆಹಾ್ಗಿ ನವೆ ರೈಟುರ್ಗು ಮಾತರ್ತಯವೆ ನತ್ತಲಬರ್ತೆರ ನಂಬರು ನಮದೇರತೆ ಹಾಗಾಗಿಯನಾಗತೆ ಎಲ್ಲಾ ಕೆಲ್ಸನ ಮಾಡ್ಧಗ ಇದು ಟಾಯಮಂ ಇದುವ ಾಅಗತೆ ಅಂದ್ರೆ ಸಮ್ಯ ಕೊಡಕಾತ್ತೈಲ ಫೋನ್ಸು ಮತು ಕಾಲ್ಸಲ್ಲಿ
